date_delivrance,lead_cat,priorite,commune,prefecture,region,nature,building_type,floors,n_units_stated,surface,resume,adp,n_permis,dossier_id,lat,lon
2026-03-12,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,0,0,11367.0,villa · 11 367 m2,PROPRIETE DITE ''BOUANANI 6--13'',GUctse-0221/2026,734429,31.54377,-7.94372
2026-03-12,lotissements,haute,COMMUNE DE BNI DRAR,PREFECTURE D'OUJDA-ANGAD,REGION DE L'ORIENTALE,Morcellement,autre,0,0,8702.0,8 702 m2,prefecture oujda angad bni drar,GUcbrr-0007/2026,740538,34.86044,-1.99871
2026-03-11,equipements,normale,COMMUNE BOUSKOURA,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Construction,education,1,0,680.0,education · R+1 · 680 m2,BOUSKOURA,GUbsk-0072/2026,555814,33.47064,-7.64275
2026-03-11,hotellerie,normale,COMMUNE DE MECHOUAR-KASBA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,hotel,0,0,304.0,hotel · 304 m2,MARRAKECH AK KASBAH DERB EL KOUDIA N 03,GUcmka-0039/2026,686239,31.61834,-7.9897
2026-03-11,grands_projets,normale,COMMUNE DE KENITRA,PROVINCE DE KENITRA,REGION DE RABAT-SALE-KENITRA,Modification / Aménagement,immeuble,6,0,388.0,immeuble · R+6 · 388 m2,KENITRA RUE MOUSSA BEN NOSSAIR,GUckia-0819/2026,759879,34.25416,-6.58067
2026-03-11,grands_projets,normale,COMMUNE DE MEKNES,PREFECTURE DE MEKNES,REGION DE FES-MEKNES,Construction,immeuble,6,0,303.0,immeuble · R+6 · 303 m2 · sous-sol,28 BIS RUE AL AMIR ABDELADER VN MEKNES,GUcmks-0093/2026,666762,33.89773,-5.54434
2026-03-11,lotissements,haute,COMMUNE SIDI RAHHAL CHATAI,PROVINCE BERRECHID,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,14856.0,14 856 m2,Douar Lahouaoura,GUsrc-0023/2026,662693,33.46015,-7.98029
2026-03-11,equipements,normale,ARRONDISSEMENT SIDI BELYOUT,PRÉFECTURE ANFA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,education,0,0,359.0,education · 359 m2,7-15 rue aristide briand,GUcas-0229/2026,727791,30.47981,-10.60193
2026-03-11,equipements,normale,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,sante,0,0,1479.0,sante · 1 479 m2,"préfecture de Marrakech , commune MENARA",GUcmkh-0162/2026,549735,31.63154,-8.05014
2026-03-11,industriel,normale,ARRONDISSEMENT SIDI BERNOUSSI,PRÉFECTURE SIDI BERNOUSSI,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,1,0,3396.0,industriel · R+1 · 3 396 m2 · sous-sol,Lotissement JAWAD 54 Ain Sbai,GUcas-0230/2026,727283,33.62659,-7.51122
2026-03-11,equipements,normale,COMMUNE DE TEMARA,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Modification / Aménagement,sante,4,0,79.0,sante · R+4 · 79 m2,LOTISSEMENT TALAA X LOT N.55 MAGASIN N.01 TEMARA,GUtmr-0089/2026,752369,30.59825,-10.47938
2026-03-11,grands_projets,normale,ARRONDISSEMENT DE MGHOGHA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Groupement d'habitations,sport,0,0,1793.0,sport · 1 793 m2,Quartier mghogha,GUctgr-0052/2026,383224,35.7511,-5.77407
2026-03-11,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,lotissement,0,0,10980.0,lotissement · 10 980 m2,PREFECTURE DE MARRAKECH,GUctse-0146/2026,724228,31.54454,-8.03113
2026-03-11,grands_projets,haute,ARRONDISSEMENT ANFA,PRÉFECTURE ANFA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,residence,5,0,45175.0,residence · R+5 · 45 175 m2,"Cité des Arts et de la Culture, angle Avenue Mohamed Sijilmassi et rue Tan Tan, Quartier El Hank",GUcas-0233/2026,660726,33.60161,-7.64919
2026-03-11,industriel,normale,COMMUNE D'AIT IGAS,PROVINCE DE TAROUDANT,REGION DE SOUSS-MASSA,Construction,industriel,1,0,4482.0,industriel · R+1 · 4 482 m2,DOUAR KASBAT OULACHGUAR,GUcgas-0001/2026,745427,30.54892,-8.69761
2026-03-11,lotissements,haute,COMMUNE SIDI HAJJAJ,PROVINCE SETTAT,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,74045.0,74 045 m2,douar laboura,GUsjj-0002/2026,701543,32.93488,-7.39642
2026-03-10,grands_projets,normale,COMMUNE DE SAADA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,120.0,social · R+2 · 120 m2,LOTISSEMENT RESIDENCE DE LA VALLEE AL BAHJA TR4B-373,GUcsaa-0097/2026,752303,31.55642,-8.0738
2026-03-10,industriel,normale,COMMUNE DE SKHIRATE,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Construction,industriel,3,0,601.0,industriel · R+3 · 601 m2 · sous-sol,LOT N° 32  LOTISSEMENT  KSAR,GUskrt-0046/2026,695959,33.8609,-7.00022
2026-03-10,lotissements,haute,COMMUNE D'OULAD BOUGHADI,PROVINCE DE KHOURIBGA,REGION DE BENI MELLAL-KHENIFRA,Morcellement,autre,0,0,849690.0,849 690 m2,"Cercle d'oued zem, caidat bni khirane,commune oulad boughadi ,douar dzaliyine",GUcobi-0005/2026,663658,33.00917,-6.7285
2026-03-10,industriel,haute,COMMUNE JAQMA,PROVINCE BERRECHID,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,0,0,10890.0,industriel · 10 890 m2,BLED BERRA ABDELLAH,GUjqm-0001/2026,404828,33.30832,-7.57232
2026-03-10,lotissements,haute,COMMUNE D'OULAD TAYEB,PREFECTURE DE FES,REGION DE FES-MEKNES,Morcellement,autre,0,0,156140.0,156 140 m2,PREFECTURE DE FES-COMMUNE OULAD TAYEB-COOPERATIVE ESSAADA- ROUTE DE SEFROU.,GUcotb-0010/2026,757595,33.92474,-4.93856
2026-03-10,grands_projets,normale,COMMUNE DE SIDI YAHYA EL GHARB,PROVINCE DE SIDI SLIMANE,REGION DE RABAT-SALE-KENITRA,Construction,social,2,0,90.0,social · R+2 · 90 m2,LOTISSEMENT RHAOUNA LOT N° 392,GUcsye-0073/2026,762930,34.29748,-6.30666
2026-03-10,equipements,normale,COMMUNE D'AIN TAOUJDATE,PROVINCE D'EL HAJEB,REGION DE FES-MEKNES,Construction,education,0,0,236.0,education · 236 m2,LOTISSEMENT SAADIA  LOT N°11 COMMUNE  D'AIN TAOUJDATE,GUcate-0038/2026,671011,33.94239,-5.20353
2026-03-10,industriel,normale,COMMUNE DE SKHIRATE,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Construction,industriel,0,0,600.0,industriel · 600 m2,ZONE INDUSTRIELLE OUED IKEM N 35 SKHIRATE,GUskrt-0042/2026,714905,33.86136,-7.0002
2026-03-10,lotissements,haute,COMMUNE D'AIT BUYAHYA EL HAJJAM,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,57645.0,57 645 m2,COMMUNE AIT BOUYAHYA DOUAR AIT IKHLEF,GUcabj-0003/2026,548889,33.89274,-6.27412
2026-03-10,lotissements,normale,COMMUNE MOULAY ABDELLAH,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Lotissement,lotissement,0,0,3730.0,lotissement · 3 730 m2,"Pté dite ""ARD MENNI"" COMMUNE MOULAY ABDELLAH DOUAR OULED ELATTAR SIDI BOUZID",GUmah-0021/2026,746072,33.21396,-8.55913
2026-03-10,lotissements,haute,COMMUNE SIDI HSSAIN BEN ABDERRAHMANE,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,82818.0,82 818 m2,PCE EL JADIDA-CLE SIDI SMAIL-CR SIDI HSEIN BEN ABDERRAHMANE-DR SLABTA,GUshba-0006/2026,745336,33.09679,-8.22489
2026-03-10,grands_projets,normale,COMMUNE D'IMOUZZER KANDAR,PROVINCE DE SEFROU,REGION DE FES-MEKNES,Groupement d'habitations,villa,1,0,958.0,villa · R+1 · 958 m2,"Proprieté dite Ben chekroun el Hajoui 2,QuartierAmaarad",GUcikr-0005/2026,597604,33.72256,-5.00263
2026-03-10,equipements,normale,COMMUNE DE SIDI SLIMANE MOUL AL KIFANE,PREFECTURE DE MEKNES,REGION DE FES-MEKNES,Construction,education,0,0,224.0,education · 224 m2,LOTISSEMENT AL IZDIHAR LOT N°33 HAJ KADDOUR COMMUNE DE SIDI SLIMANE MOULE AL KIFANE,GUcssm-0007/2026,676747,33.82777,-5.42668
2026-03-10,equipements,normale,COMMUNE OULED AZZOUZ,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Construction,education,0,0,500.0,education · 500 m2,Lotissement AL AFAQ LOGISTICS Lot N°55,GUoaz-0052/2026,701036,33.49109,-7.71993
2026-03-10,grands_projets,haute,COMMUNE DE BENI MELLAL,PROVINCE DE BENI MELLAL,REGION DE BENI MELLAL-KHENIFRA,Groupement d'habitations,lotissement,3,0,17662.0,lotissement · R+3 · 17 662 m2,QUARTIER MGHILA VILLE BENI MELLAL,GUcbml-0188/2026,763651,30.58451,-10.49377
2026-03-09,industriel,normale,COMMUNE DE SIDI BOU OTHMANE,PROVINCE DE RHAMNA,REGION DE MARRAKECH-SAFI,Construction,industriel,0,0,1328.0,industriel · 1 328 m2,PROPRIETE DITE: PARC INDUSTRIEL SIDI BOUATMAN LOT 126,GUcsbo-0013/2026,700887,31.9327,-7.93794
2026-03-09,hotellerie,normale,COMMUNE DE DIR EL KSIBA,PROVINCE DE BENI MELLAL,REGION DE BENI MELLAL-KHENIFRA,Modification / Aménagement,hotel,1,0,59.0,hotel · R+1 · 59 m2,"IQBER IGHREM LAALAM, DIR EL KSIBA",GUcdek-0047/2026,730568,32.52052,-6.15653
2026-03-09,hotellerie,normale,ARRONDISSEMENT DE TANGER-MEDINA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Modification / Aménagement,hotel,0,0,87.0,hotel · 87 m2,"Rue bencharki , Tanger",GUctgr-0050/2026,770678,35.78505,-5.80892
2026-03-09,industriel,normale,COMMUNE D'ESBIAAT,PROVINCE DE YOUSSOUFIA,REGION DE MARRAKECH-SAFI,Construction,industriel,1,0,4820.0,industriel · R+1 · 4 820 m2,DOUAR MOHAMED BEN HEDDI,GUceat-0004/2026,765773,32.21515,-8.56907
2026-03-09,equipements,normale,COMMUNE DE TAOULOUKOULT,PROVINCE DE CHICHAOUA,REGION DE MARRAKECH-SAFI,Modification / Aménagement,sante,0,0,3867.0,sante · 3 867 m2,PROVINCE CHICHAOUA - COMMUNE TAOULOUKOUT,GUctkt-0001/2026,576922,31.21754,-9.08299
2026-03-09,industriel,haute,COMMUNE DE ZOUADA,PROVINCE DE LARACHE,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,industriel,0,0,5736.0,industriel · 5 736 m2,Agropole de Loukkos Lots N 7 et 8,GUczaa-0002/2026,769219,35.04686,-6.05486
2026-03-09,grands_projets,haute,ARRONDISSEMENT DE HSSAINE,PREFECTURE DE SALE,REGION DE RABAT-SALE-KENITRA,Groupement d'habitations,immeuble,4,0,6556.0,immeuble · R+4 · 6 556 m2 · sous-sol,"Propriété dite: ""EL OUATIA"" Préfecture de salé commune Urbaine de Salé Arrondissement Hssaine .",GUsale-0032/2026,672309,34.00598,-6.74521
2026-03-09,equipements,haute,COMMUNE DE SAFI,PROVINCE DE SAFI,REGION DE MARRAKECH-SAFI,Construction,education,2,0,6402.0,education · R+2 · 6 402 m2 · sous-sol,"Propriété dite : AL MORJANE SUD E1 - E2 EQT SCOLAIRE Sis : Hay Matar , Safi",GUcsfi-0140/2026,674981,32.26312,-9.22693
2026-03-09,lotissements,normale,COMMUNE EL JADIDA,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Lotissement,lotissement,3,0,4380.0,lotissement · R+3 · 4 380 m2,Pté dite '' Melk Neffari 1 ''douar laghnadra -EL JADIDA,GUejd-0125/2026,753766,33.2271,-8.53446
2026-03-09,grands_projets,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,72.0,social · R+2 · 72 m2,TAMANSOURT TRANCHE 7 NO 560K,GUchbl-0120/2026,754767,31.76732,-8.11609
2026-03-09,grands_projets,normale,COMMUNE DE SAADA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,120.0,social · R+2 · 120 m2,lotissement résidence de la vallée al bahja TR4E n°555,GUcsaa-0082/2026,725680,30.47958,-10.60359
2026-03-09,lotissements,haute,COMMUNE BEN AHMED,PROVINCE SETTAT,REGION DE CASABLANCA-SETTAT,Lotissement,lotissement,0,0,17330.0,lotissement · 17 330 m2,QUARTIER DECHRA,GUbad-0030/2026,560629,33.06243,-7.23667
2026-03-09,industriel,normale,COMMUNE AIN HARROUDA,PRÉFECTURE MOHAMMEDIA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,2,0,987.0,industriel · R+2 · 987 m2,ZONE INDUSTRIELLE GABY 4  LOT 106,GUahd-0033/2026,733276,33.65843,-7.4352
2026-03-09,lotissements,haute,COMMUNE DE BOUHLOU,PROVINCE DE TAZA,REGION DE FES-MEKNES,Morcellement,autre,0,0,194900.0,194 900 m2,COMMUNE BOUHLOU COOPERATIVE FARAJ ALLAH,GUcbhu-0001/2026,706437,34.13668,-4.42925
2026-03-09,lotissements,normale,COMMUNE DE SEFROU,PROVINCE DE SEFROU,REGION DE FES-MEKNES,Lotissement,autre,0,0,2350.0,2 350 m2,Quartier Rfaif Propriété dite SAFAA,GUcsru-0029/2026,679930,33.82261,-4.82129
2026-03-09,industriel,normale,COMMUNE HAD SOUALEM,PROVINCE BERRECHID,REGION DE CASABLANCA-SETTAT,Construction,industriel,2,0,938.0,industriel · R+2 · 938 m2 · sous-sol,LOTISSEMENT POLE URBAIN ET INDUSTRIEL OMRANE  SAHEL T04. LOT N° 131,GUhsm-0092/2026,733479,33.42589,-7.82011
2026-03-09,industriel,haute,COMMUNE DE MAJMAA TOLBA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Construction,industriel,0,0,62825.0,industriel · 62 825 m2,DOUAR AIT BEN ALA AIT SLIMAN AIT OURIBEL,GUcmta-0003/2026,736085,33.7862,-5.95623
2026-03-09,grands_projets,haute,ARRONDISSEMENT HAY HASSANI,PRÉFECTURE HAY HASSANI,REGION DE CASABLANCA-SETTAT,Groupement d'habitations,agricole,4,0,6600.0,agricole · R+4 · 6 600 m2,ARD RACHIDA,GUcas-0216/2026,298733,33.54458,-7.70158
2026-03-09,grands_projets,normale,COMMUNE DE SAADA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,120.0,social · R+2 · 120 m2,lotissement résidence de la vallée al bahja TR4E n°523,GUcsaa-0083/2026,721050,30.47958,-10.60359
2026-03-09,hotellerie,normale,ARRONDISSEMENT DE TANGER-MEDINA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Modification / Aménagement,hotel,0,0,128.0,hotel · 128 m2,"Rue bencharki , Tanger",GUctgr-0049/2026,770679,35.78497,-5.80905
2026-03-09,grands_projets,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,77.0,social · R+2 · 77 m2,TAMANSOURT TRANCHE 7 NO 43U,GUchbl-0119/2026,755081,31.77011,-8.10923
2026-03-09,grands_projets,haute,COMMUNE D'EL MENZEH,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Groupement d'habitations,villa,0,0,12290.0,villa · 12 290 m2,EL Menzeh Douar Km 22,GUmnzh-0004/2026,703829,33.82576,-6.83961
2026-03-09,lotissements,haute,COMMUNE DE SIDI DAOUD,PROVINCE DE MOULAY YAACOUB,REGION DE FES-MEKNES,Morcellement,autre,0,0,445825.0,445 825 m2,"Province  Moulay Yacoub,Cercle Ouled Jamaa Lamta ,Commune Sidi Daoud, Douar Old Mgatal",GUcsdd-0001/2026,679255,34.27907,-5.14449
2026-03-09,grands_projets,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,social,2,0,72.0,social · R+2 · 72 m2,"PTE DITE TAMANSOURT 2ème TRANCHE - LOT : I-95 COMMUNE HARBIL, TAMANSOURT",GUchbl-0121/2026,747757,31.74836,-8.1036
2026-03-09,equipements,normale,COMMUNE EL JADIDA,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,sante,0,0,120.0,sante · 120 m2,LOTISSEMENT EL MANAR ZONE 6 N°38 EL JADIDA,GUejd-0129/2026,413011,33.2471,-8.52883
2026-03-09,industriel,normale,COMMUNE TIT MELLIL,PROVINCE MEDIOUNA,REGION DE CASABLANCA-SETTAT,Construction,industriel,0,0,501.0,industriel · 501 m2,LOTISSEMENT HAKIM LOT N°51,GUttm-0029/2026,720331,33.53042,-7.49082
2026-03-08,equipements,normale,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,education,0,0,613.0,education · 613 m2,"APP 9 PROMOZAFARI 14 3EME ETAGE ( Fraction divise 20 20a), APP 10 PROMOZAFARI 17 3EME ETAGE ( Fracti",GUcmkh-0225/2026,726130,31.63444,-8.05976
2026-03-08,hotellerie,normale,ARRONDISSEMENT DE MARRAKECH-MEDINA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,hotel,0,0,168.0,hotel · 168 m2,N°9 DERB JDID LAKBIR RUE ZAOUIA ABBASSIA,GUcmkh-0231/2026,730702,31.64181,-7.99257
2026-03-08,grands_projets,haute,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,immeuble,3,0,31065.0,immeuble · R+3 · 31 065 m2 · sous-sol,"préfecture de Marrakech, Arrondissement Menara, Bouaakaz",GUcmkh-1134/2025,692007,31.58591,-8.02547
2026-03-08,hotellerie,normale,ARRONDISSEMENT DE MARRAKECH-MEDINA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,hotel,0,0,236.0,hotel · 236 m2,PREFECTURE DE MARRAKECH ARRONDISSEMENT MEDINA SIDI BEN SLIMANE DERB SIDI MESSOUAD N°37,GUcmkh-0241/2026,681123,31.63694,-7.99183
2026-03-08,hotellerie,normale,ARRONDISSEMENT DE MARRAKECH-MEDINA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,hotel,0,0,287.0,hotel · 287 m2,"REHBA LAKDIMA DERB AARJANE N°115, 116, 117 ET 118",GUcmkh-0227/2026,731227,31.62778,-7.98703
2026-03-08,industriel,normale,ARRONDISSEMENT DE MENARA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Modification / Aménagement,industriel,2,0,276.0,industriel · R+2 · 276 m2,LOTISSEMENT AL MASSAR LT N° 143,GUcmkh-0207/2026,750292,31.67706,-8.0412
2026-03-07,grands_projets,normale,COMMUNE DE KENITRA,PROVINCE DE KENITRA,REGION DE RABAT-SALE-KENITRA,Construction,social,1,0,64.0,social · R+1 · 64 m2,FELLINE (EX JNANE TR4) LOT N° 377 KENITRA,GUckia-0774/2026,641488,34.22811,-6.6163
2026-03-07,grands_projets,normale,COMMUNE DE KENITRA,PROVINCE DE KENITRA,REGION DE RABAT-SALE-KENITRA,Construction,residence,1,0,235.0,residence · R+1 · 235 m2,"LOT N° 211 ILOT 47 . RESIDENCE DE GOLF , TF 148885/13  KENITRA .",GUckia-0776/2026,740177,34.26117,-6.63217
2026-03-07,grands_projets,normale,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,0,0,80.0,social · 80 m2,Lot n° 72  LOTISSEMNT  TAIB 2,GUctse-0204/2026,543341,31.54193,-8.02622
2026-03-07,lotissements,haute,COMMUNE OULAD YAHYA LOUTA,PROVINCE BEN SLIMANE,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,166600.0,166 600 m2,"Commune de Oulad Yahya louta, Douar Bouziane",GUoyl-0004/2026,600545,33.47037,-7.20367
2026-03-06,equipements,normale,ARRONDISSEMENT AIN CHOCK,PRÉFECTURE AIN CHOCK,REGION DE CASABLANCA-SETTAT,Construction,sante,0,0,705.01,sante · 705 m2,DOUAR OULED RAHOU,GUcas-0190/2026,573483,33.50303,-7.65812
2026-03-06,grands_projets,haute,COMMUNE D'AGADIR,PREFECTURE D'AGADIR-IDAA OUTANANE,REGION DE SOUSS-MASSA,Construction,commerce,6,0,7919.0,commerce · R+6 · 7 919 m2,"Lot B1.3, Hay Mohammadi",GUcagd-0209/2026,692956,30.43377,-9.56603
2026-03-06,lotissements,haute,COMMUNE SIDI HAJJAJ,PROVINCE SETTAT,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,168050.0,168 050 m2,DOUAR OULED SI BOU OMAR SIDI HAJJAJ,GUsjj-0001/2026,710976,32.94276,-7.28271
2026-03-06,lotissements,haute,COMMUNE BEN MAACHOU,PROVINCE BERRECHID,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,77200.0,77 200 m2,Douar Lissasfa,GUbmc-0001/2026,640239,33.15104,-8.04938
2026-03-06,industriel,normale,COMMUNE DE TIZI NTEST,PROVINCE DE TAROUDANT,REGION DE SOUSS-MASSA,Construction,industriel,0,0,477.0,industriel · 477 m2,DOUAR AIT OUBLAL,GUczts-0004/2026,752967,30.82394,-8.41665
2026-03-06,lotissements,haute,COMMUNE D'AIN CHKEF,PROVINCE DE MOULAY YAACOUB,REGION DE FES-MEKNES,Morcellement,autre,0,0,180886.0,180 886 m2,"Pce moulay yacoub, commune ain chkef, tribu de sejaa, coopérative el kheir.",GUcacf-0049/2026,732942,33.9799,-5.14188
2026-03-06,industriel,haute,COMMUNE MOULAY ABDELLAH,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,0,0,90530.0,industriel · 90 530 m2,Route Régionale N° 301 PK 16.200  Rive Droite en Allant Vers El Jorf,GUmah-0023/2026,738232,33.1397,-8.61014
2026-03-06,lotissements,haute,COMMUNE DE SEBAA ROUADI,PROVINCE DE MOULAY YAACOUB,REGION DE FES-MEKNES,Morcellement,autre,0,0,59370.0,59 370 m2,"Province mly yacoub, commune sebaa rouadi, coopérative el fath.",GUcsri-0007/2026,676089,34.01881,-5.19414
2026-03-06,hotellerie,normale,COMMUNE D'AIT ZINEB,PROVINCE D'OUARZAZATE,REGION DE DARAA-TAFILALET,Modification / Aménagement,hotel,0,0,249.0,hotel · 249 m2,DOUAR TAMDAKHTE,GUcznb-0010/2026,734454,31.08866,-7.14631
2026-03-06,hotellerie,haute,COMMUNE D'OUARZAZATE,PROVINCE D'OUARZAZATE,REGION DE DARAA-TAFILALET,Modification / Aménagement,hotel,0,0,7825.0,hotel · 7 825 m2,"AV MED V , OUARZAZATE",GUcozz-0053/2026,754392,30.91829,-6.90296
2026-03-06,lotissements,haute,COMMUNE D'AHL ANGAD,PREFECTURE D'OUJDA-ANGAD,REGION DE L'ORIENTALE,Morcellement,autre,0,0,72550.0,72 550 m2,Oujda Ahl Angad Dour Lamhamid,GUcaan-0017/2026,631879,34.67762,-1.8354
2026-03-06,lotissements,haute,COMMUNE DE TAMESLOUHTE,PROVINCE D'AL HAOUZ,REGION DE MARRAKECH-SAFI,Morcellement,autre,0,0,5896262.0,5 896 262 m2,Commune Tameslohte,GUctoe-0103/2026,711672,31.52587,-8.05981
2026-03-06,lotissements,haute,COMMUNE DE BNI SMIR,PROVINCE DE KHOURIBGA,REGION DE BENI MELLAL-KHENIFRA,Morcellement,autre,0,0,14216.0,14 216 m2,DOUAR OULED HADDAD,GUcbbo-0008/2026,748435,32.89215,-6.57863
2026-03-06,industriel,haute,COMMUNE OULED SALEH,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Construction,industriel,0,0,11423.0,industriel · 11 423 m2,"Lotissement Ennour 2, S.I. 7/31",GUosh-0031/2026,673934,33.4217,-7.64008
2026-03-06,grands_projets,haute,ARRONDISSEMENT HAY HASSANI,PRÉFECTURE HAY HASSANI,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,commerce,8,0,311.0,commerce · R+8 · 311 m2,"LOCAL N°LC4, CASA ANFA 15, HAY HASSANI, CASABLANCA",GUcas-0212/2026,702348,33.56805,-7.66249
2026-03-06,equipements,haute,COMMUNE DE LKHENG,PROVINCE D'ERRACHIDIA,REGION DE DARAA-TAFILALET,Construction,education,0,0,11065.0,education · 11 065 m2,HAY TAGHZOUTE ERRACHIDIA,GUclkg-0003/2026,524980,31.948,-4.45303
2026-03-05,grands_projets,normale,COMMUNE DE SIDI YAHYA EL GHARB,PROVINCE DE SIDI SLIMANE,REGION DE RABAT-SALE-KENITRA,Construction,social,2,0,91.0,social · R+2 · 91 m2,N° 284 RHAOUNA LOTISSEMENT,GUcsye-0061/2026,762245,34.29766,-6.30902
2026-03-05,lotissements,haute,COMMUNE D'AHL ANGAD,PREFECTURE D'OUJDA-ANGAD,REGION DE L'ORIENTALE,Morcellement,autre,0,0,116632.0,116 632 m2,COMMUNE D'AHL ANGAD,GUcaan-0025/2026,745298,34.79831,-1.85707
2026-03-05,grands_projets,normale,COMMUNE DE SIDI YAHYA EL GHARB,PROVINCE DE SIDI SLIMANE,REGION DE RABAT-SALE-KENITRA,Construction,social,1,0,61.0,social · R+1 · 61 m2,N° 1045 AL WAHDA LOTISSEMENT TRANCHE 4-3,GUcsye-0071/2026,762221,34.29228,-6.30728
2026-03-05,lotissements,haute,COMMUNE D'AIN JOHRA-SIDI BOUKHALKHAL,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,52339.0,52 339 m2,"Province de Khemisset, Cercle de Tiflet, CT Ain Johra Sidi Boukhalkhal, Douar Ait Bennacer",GUcajs-0011/2026,397628,33.9888,-6.38153
2026-03-05,grands_projets,normale,COMMUNE DE SIDI YAHYA EL GHARB,PROVINCE DE SIDI SLIMANE,REGION DE RABAT-SALE-KENITRA,Construction,social,1,0,64.0,social · R+1 · 64 m2,LOT N° 478 AL WAHDA LOTISSEMENT TRANCHE 4-2,GUcsye-0064/2026,758466,34.29389,-6.30321
2026-03-05,grands_projets,normale,COMMUNE DE SIDI YAHYA EL GHARB,PROVINCE DE SIDI SLIMANE,REGION DE RABAT-SALE-KENITRA,Construction,social,2,0,90.0,social · R+2 · 90 m2,LOTISSEMENT RHAOUNA LOT N° 97,GUcsye-0057/2026,754829,34.29877,-6.30799
2026-03-05,equipements,normale,COMMUNE D'AIT ZINEB,PROVINCE D'OUARZAZATE,REGION DE DARAA-TAFILALET,Modification / Aménagement,education,0,0,256.0,education · 256 m2,DOUAR ASFALOU,GUcznb-0011/2026,734456,31.04047,-7.14392
